MSE,ICP rX,ICP rY,ICP rZ,GT rX,GT rY,GT rZ
0.000732808,17.5931,24.8344,43.1642,73.6604,78.1046,78.6716
0.000726102,17.2485,24.584,42.8012,72.1203,78.2551,77.2205
0.000737175,16.9512,24.2686,42.5551,70.4988,78.3822,75.384
0.000709855,16.6614,24.0825,42.1871,68.5098,78.5631,73.7096
0.000672208,16.3026,23.969,41.6279,66.7582,78.7163,72.0353
0.000718253,15.8344,23.8376,41.0203,65.0954,78.8538,70.1576
0.00078062,15.3989,23.5543,40.6546,63.59,78.9725,68.5695
0.00071431,14.9205,23.395,40.147,61.3777,79.2009,66.2208
0.000756236,14.6938,23.2225,39.7941,59.1368,79.2832,64.0982
0.000683997,14.3911,23.0045,39.3299,56.9461,79.3824,62.2231
0.000722344,14.0266,22.9173,38.7858,55.578,79.3887,60.736
0.000719275,13.7996,22.7339,38.4727,53.6838,79.4073,58.9104
0.000728109,13.3471,22.4936,38.0996,51.4569,79.4858,56.6344
0.000782497,12.8152,22.3667,37.5995,49.0025,79.5349,54.0524
0.000701188,12.494,22.2261,37.1008,47.0833,79.5898,52.0808
0.000686573,12.1569,22.1222,36.837,45.3562,79.6489,50.4184
0.000767235,11.7166,22.0769,36.3398,43.5128,79.7293,48.4407
0.000737135,11.097,21.9569,36.0606,41.4674,79.7754,46.2722
0.000764011,10.5474,21.8555,35.6537,39.257,79.9005,43.7718
0.000844476,10.213,21.7932,35.3747,37.5191,80.0184,41.7699
0.000795227,9.48611,21.6884,35.0366,35.4024,80.0352,39.2299
0.000801936,9.02444,21.5393,34.7663,33.767,80.0214,37.2893
0.000847432,8.73099,21.3062,34.7628,31.861,79.9951,35.0144
0.000782954,8.79852,21.1988,34.6476,30.8914,79.7783,33.9544
0.000731505,9.1272,21.1185,34.538,31.0236,79.5601,34.5918
0.000778624,8.78428,20.9185,34.3251,30.0791,79.3278,33.7457
0.000770743,8.80451,20.7102,34.2774,28.5966,79.1515,32.0652
0.000783488,8.83112,20.6312,34.202,27.6236,78.9957,31.2077
0.000753528,8.45387,20.54,33.8194,26.6462,78.8921,30.1086
0.000682086,8.26951,20.4513,33.6383,25.4832,78.7661,28.8104
0.000713912,8.1181,20.4048,33.3009,25.1318,78.6037,28.5019
0.00077589,7.83114,20.2013,33.3717,24.0977,78.4901,27.4697
0.000854861,7.32598,20.1224,33.1742,22.1897,78.3974,24.8761
0.000714662,7.24872,20.1223,32.8787,21.3739,78.2076,23.8753
0.000740313,7.15658,19.8374,32.8579,20.4224,78.0755,22.5772
0.000756453,6.90158,19.7478,32.58,18.5467,77.8514,20.4475
0.000692946,6.80978,19.6172,32.5693,17.6072,77.6743,19.5452
0.000774408,6.16903,19.4101,32.4674,16.4895,77.4514,17.753
0.000802302,4.98314,19.3178,32.1451,13.7177,77.3585,13.7522
0.000755875,4.48933,19.2066,31.8955,13.163,77.1073,13.2482
0.000781496,4.18423,19.1004,31.8217,12.0675,77.1577,11.3497
0.000779283,3.61877,18.9254,31.8086,11.4542,77.0025,10.4164
0.000789187,3.05315,18.9373,31.7247,9.45026,76.9986,7.74468
0.000818578,2.44403,18.907,31.1556,8.05696,76.983,5.60732
0.000788863,1.88891,18.8404,30.9558,6.91044,76.96,3.91851
0.000773312,1.60193,18.8665,30.748,5.09706,76.9118,1.55819
0.000794778,1.31985,18.9577,30.6866,4.67991,76.8691,0.988712
0.000779075,1.13241,19.0273,30.6351,5.16735,76.903,1.44419
0.000781976,0.976082,18.9682,30.9693,4.58781,76.8953,0.547314
0.000808135,0.843978,18.9675,30.9372,3.46667,76.8841,-1.06049
0.000837463,0.871316,18.9608,30.8993,2.35563,76.8778,-2.24344
0.000793862,0.784966,18.9068,31.014,2.56052,76.9116,-2.25282
0.00079709,0.691059,18.933,31.32,1.49582,76.8081,-3.65349
0.000798063,0.607345,19.0217,31.4091,1.55403,76.9191,-3.81034
0.000841946,0.482015,19.0121,31.6714,1.38988,76.9233,-4.20027
0.000837371,0.297522,19.0357,31.7017,0.0408706,76.848,-6.14414
0.000834846,0.239452,19.1192,31.7225,0.805939,76.8371,-5.34557
0.000856373,0.363479,19.152,32.1107,-0.0993571,76.9505,-6.44036
0.000875365,-0.036477,19.1428,32.1473,-0.543379,76.9164,-7.24254
0.00082864,-0.238061,19.1177,32.1047,-0.928815,76.7901,-8.02559
0.00084499,-0.544505,19.146,32.0262,-1.43783,76.8186,-8.90527
0.000820955,-1.0104,19.1884,32.0797,-2.12084,76.7728,-9.9375
0.000823856,-1.28169,19.199,32.2046,-3.04387,76.7595,-11.2537
0.000860727,-1.52634,19.1955,32.1427,-3.44977,76.755,-11.7389
0.00091169,-1.86733,19.204,32.0588,-4.21168,76.6759,-12.8552
0.000923425,-1.98246,19.1904,32.0626,-4.86774,76.4904,-13.8588
0.000845345,-2.10946,19.2372,31.9433,-5.24196,76.5533,-14.2453
0.000877228,-2.362,19.1882,31.9891,-5.66073,76.5762,-14.7458
0.000884915,-2.40993,19.2197,31.8475,-6.19053,76.567,-15.3883
0.000838129,-2.29209,19.2537,31.9346,-6.42732,76.7122,-15.4046
0.000888872,-2.40998,19.2322,31.9225,-6.26299,76.6705,-15.2165
0.000884364,-2.49624,19.2994,31.8332,-6.68068,76.6537,-15.8212
0.000842068,-2.33677,19.381,31.7521,-6.85604,76.6957,-15.9373
0.00086436,-2.45327,19.4521,31.788,-7.08313,76.8033,-16.0335
0.000874803,-2.27336,19.5453,31.9522,-7.40205,76.8963,-16.3814
0.000831023,-1.91708,19.7108,31.9512,-7.67145,77.0836,-16.3833
0.0008846,-1.48046,19.8929,31.9041,-7.16691,77.3624,-15.1263
0.000922109,-1.05229,20.0731,31.7377,-8.12837,77.5145,-16.071
0.00127897,-0.394129,20.1507,32.0884,-8.48231,77.9429,-15.6396
0.000854349,0.0843162,20.4669,31.7039,-7.54993,78.4486,-13.2991
0.000859106,0.262664,20.7993,31.4159,-7.79705,78.9187,-12.3924
0.000919606,0.33386,21.2102,30.8973,-8.93361,79.3311,-13.0775
0.000829504,0.671169,21.6076,30.5619,-9.40868,79.9135,-12.8453
0.00086285,1.08409,21.9756,30.6575,-10.0523,80.4137,-12.7682
0.000849618,1.36398,22.3772,30.6499,-11.5274,80.9973,-13.8683
0.000877068,1.44826,22.8661,30.517,-13.1501,81.5675,-15.1165
0.000862966,1.3086,23.2122,30.6034,-14.9538,82.0665,-16.7799
0.000897918,1.15449,23.6193,30.5783,-17.8344,82.4734,-19.7746
0.000892366,1.26501,24.0455,30.6346,-20.2222,83.0314,-22.2381
0.000895169,1.41952,24.4631,30.6866,-23.0582,83.5014,-24.9483
0.000954568,1.71357,24.7976,31.0232,-25.7581,84.0916,-27.4606
0.000899363,2.00925,25.2079,31.2469,-29.0055,84.7228,-30.6391
0.000937955,2.02345,25.5534,31.5107,-31.8225,85.2836,-33.2107
0.00093884,2.2485,25.8881,31.8673,-37.2777,85.729,-38.6452
0.00091132,2.26922,26.2073,32.0487,-42.7198,86.1652,-43.9537
0.000917264,2.13595,26.4444,32.2279,-49.7426,86.5614,-51.0329
0.000932358,2.08964,26.7395,32.2763,-57.5222,86.6146,-58.9093
0.000942483,2.14206,26.9797,32.2307,-66.1788,86.7763,-67.4916
0.000897669,2.37777,27.2581,32.3113,-76.2216,87.0982,-77.4035
0.000916987,2.55913,27.4081,32.4687,-87.3851,87.2108,-88.342
0.000937995,2.76316,27.6426,32.8034,-95.4487,87.1491,-96.4516
0.000977153,2.96854,27.8375,33.052,-105.306,87.0268,-106.17
0.000888782,2.94643,28.1578,33.0727,-115.986,86.863,-116.664
0.000941131,3.09641,28.4171,33.2356,-123.189,86.6553,-123.979
0.00096224,3.224,28.8527,33.1176,-131.914,86.2092,-132.349
0.000966284,3.05881,29.2028,33.1499,-137.502,85.806,-137.937
0.000970556,3.24942,29.4417,33.5095,-140.952,85.4476,-141.458
0.000966463,3.26109,29.7761,33.4157,-144.425,85.0028,-145.025
0.000991263,3.1746,30.0169,33.6937,-146.527,84.4845,-147.22
0.000981196,3.09226,30.3204,33.704,-147.608,83.9715,-148.543
0.000980213,3.25419,30.4385,34.0533,-149.962,83.5658,-150.985
0.00101207,2.96108,30.6204,33.9536,-150.562,83.1536,-151.719
0.000990385,3.06811,30.7058,34.3806,-151.355,82.78,-152.779
0.00106613,3.10852,30.7668,34.4535,-153.385,82.5606,-154.734
0.000980026,3.07654,30.8065,34.6069,-153.575,82.2732,-155.048
0.00107559,3.2271,30.9266,34.5407,-155.249,82.1227,-156.577
0.00103271,3.26492,30.8558,34.5974,-156.38,81.8745,-157.693
0.00101883,3.33456,30.8627,34.8376,-156.259,81.6835,-157.733
0.000989495,3.62287,30.9069,35.0535,-158.288,81.4322,-159.639
0.000975941,3.8219,31.0239,35.1444,-160.539,81.2355,-161.745
0.00099892,3.85647,31.1067,35.1965,-161.305,81.0609,-162.606
0.000965996,3.95301,31.1607,35.2443,-163.151,80.8072,-164.329
0.00103534,3.9842,31.1549,35.0713,-164.336,80.5859,-165.425
0.000971874,4.26904,31.3284,35.0728,-164.892,80.3862,-165.956
0.000975018,4.36387,31.3675,35.1001,-165.788,80.1215,-166.681
0.000970953,4.55856,31.3547,35.4012,-166.242,79.8249,-167.039
0.00104055,4.86159,31.4562,35.6164,-167,79.6065,-167.617
0.000988262,5.03507,31.6144,35.5773,-167.725,79.2209,-168.109
0.000900899,5.13658,31.8099,35.5464,-167.803,78.8847,-167.998
0.000947486,5.13364,31.9492,35.6721,-167.878,78.4598,-167.916
0.000959849,5.05771,32.1944,35.8117,-166.922,77.9931,-166.927
0.000981119,5.00969,32.5588,35.8611,-166.483,77.4641,-166.487
0.00102453,4.7986,32.9762,35.8046,-166.362,77.0525,-166.349
0.00104854,4.90655,33.4012,35.8428,-165.876,76.1815,-165.943
0.0010369,4.88706,33.8633,36.04,-165.848,75.5016,-165.93
0.00112477,4.89901,34.3242,36.2853,-165.676,74.8,-165.93
0.00109108,4.88489,34.8858,36.3659,-165.336,74.0846,-165.763
0.00104243,5.36137,35.3931,36.6879,-166.425,73.3961,-166.676
0.00105434,5.55722,35.883,36.9988,-167.142,72.9077,-167.221
0.00103502,5.72594,36.2334,37.2792,-167.808,72.0866,-167.867
0.00110838,5.82092,36.6662,37.3105,-167.467,71.5083,-167.511
0.00100115,6.32605,36.9369,37.56,-168.247,71.0327,-168.153
0.00103101,6.56572,37.1912,37.6441,-169.311,70.4418,-168.725
0.0010667,6.66395,37.5397,37.6292,-169.236,70.0234,-168.62
0.00113221,7.36197,37.8287,37.8043,-170.02,69.6518,-169.134
0.00111046,6.80501,38.0357,37.6277,-171.442,69.1458,-169.871
0.00104529,6.2933,38.3575,37.465,-169.462,68.7552,-168.397
0.00101649,6.56708,38.6406,37.4796,-169.59,68.2812,-168.303
0.00105409,6.43263,39.0113,37.2241,-170.397,67.7512,-168.719
0.00103789,6.35612,39.3949,36.9688,-169.997,67.3594,-168.329
0.00107798,7.31254,39.7913,37.1821,-171.082,66.8509,-169.118
0.00107848,7.51123,40.078,37.3399,-172.963,66.2552,-170.283
0.00110261,7.4311,40.3473,37.6291,-172.419,65.794,-169.938
0.0011379,7.865,40.8327,37.5574,-173.087,65.2939,-170.376
0.0011168,7.97362,41.172,37.7122,-173.965,64.7095,-170.819
0.00117922,7.96957,41.5866,37.5907,-173.14,64.1112,-170.276
0.00126679,8.34119,42.0896,37.6731,-173.552,63.4511,-170.396
0.00126217,8.38814,42.512,37.7682,-175.116,62.8123,-171.444
0.00117099,8.75555,42.8433,38.2223,-175.059,62.1382,-171.387
0.00125591,9.11408,43.2264,38.4737,-175.466,61.6257,-171.751
0.00119721,9.19282,43.5844,38.7803,-175.572,60.814,-171.808
0.00127608,9.54349,43.9626,39.0371,-174.953,60.2834,-171.469
0.00131148,9.73311,44.363,39.1632,-175.784,59.6752,-172.13
0.00121117,9.86084,44.7933,39.0517,-175.827,59.1183,-172.269
0.00120773,10.4325,44.9955,39.4003,-176.709,58.5529,-172.872
0.00122581,10.23,45.3395,39.2626,-177.218,58.0194,-173.339
0.00127482,10.4203,45.5468,39.4274,-177.016,57.5752,-173.332
0.00123591,10.776,45.6587,39.893,-177.675,57.163,-173.809
0.00137473,10.6802,45.8572,39.8828,-177.485,56.8011,-173.802
0.00130019,10.9313,45.9749,40.1905,-177.598,56.4702,-173.944
0.00130326,10.7155,46.0519,40.2241,-177.615,56.1171,-174.037
0.00131859,10.7676,46.0877,40.2206,-177.337,55.8374,-174.006
0.00126899,11.0992,46.1805,40.4213,-177.452,55.5941,-174.175
0.00119532,11.0675,46.2386,40.3462,-177.57,55.3744,-174.299
0.00121347,11.1034,46.2678,40.3423,-177.756,55.2066,-174.448
0.00139938,11.3844,46.2272,40.5113,-178.095,55.02,-174.692
0.00120721,11.2558,46.1769,40.5031,-178.314,54.8131,-174.85
0.00124525,11.1724,46.085,40.4667,-178.031,54.8357,-174.688
0.00131785,11.2088,45.9645,40.4242,-178.419,54.7531,-174.887
0.00123889,10.9253,45.8277,40.2794,-178.395,54.6534,-174.855
0.00124964,10.7512,45.7261,40.064,-177.888,54.7707,-174.503
0.00122968,10.8504,45.6654,39.9227,-178.254,54.7002,-174.616
0.00127052,10.7483,45.618,39.9257,-178.299,54.6781,-174.542
0.00128488,10.9864,45.4746,40.1811,-178.4,54.6527,-174.623
0.00133754,10.7556,45.4721,39.8217,-178.318,54.6075,-174.552
0.00130593,10.3283,45.502,39.5348,-178.212,54.4951,-174.51
0.00127294,10.267,45.5278,39.4768,-177.739,54.3783,-174.207
0.00132407,10.2623,45.6566,39.4543,-177.65,54.1818,-174.091
0.00129094,10.3381,45.8094,39.4123,-177.687,53.9081,-173.895
0.00126744,10.2641,46.1087,39.3261,-177.91,53.5438,-174.003
0.00133656,10.4217,46.3245,39.5453,-177.807,53.1798,-173.871
0.00128803,10.5666,46.5269,39.7802,-177.884,52.7913,-173.828
0.00129842,10.461,46.7959,39.5761,-178.119,52.4064,-173.858
0.00126834,10.8564,46.9824,40.1277,-177.499,52.0192,-173.351
0.00135727,10.5457,47.3128,39.7639,-177.662,51.5953,-173.399
0.00128292,10.6967,47.5408,40.1014,-177.394,51.1437,-173.166
0.00134164,10.6374,47.9416,39.9381,-177.343,50.7232,-173.153
0.00143506,10.7406,48.1939,40.1347,-177.427,50.3316,-173.278
0.00136533,10.1343,48.6033,39.5528,-176.444,49.8582,-172.638
0.00131511,10.1028,49.0776,39.3739,-176.921,49.3364,-172.766
0.0013586,10.0662,49.4299,39.5212,-176.587,48.7609,-172.459
0.00133594,9.81743,49.7951,39.377,-176.183,48.2308,-172.073
0.0014187,9.31197,50.1961,39.0582,-175.83,47.6725,-171.85
0.00137076,8.8795,50.4882,39.0829,-174.829,47.2367,-171.166
0.00138903,9.38243,50.7046,39.4905,-174.456,46.7713,-170.94
0.00136087,9.31436,50.8634,39.2952,-174.787,46.4726,-171.288
0.00146881,9.36927,50.9124,39.706,-174.461,46.2144,-171.074
0.00130353,9.63273,51.0516,39.6309,-174.573,45.9067,-171.164
0.00129301,9.13527,51.1754,39.2297,-174.647,45.649,-171.24
0.00133327,8.80971,51.1889,38.9643,-174.221,45.5244,-170.99
0.00137076,9.28597,51.2296,39.2449,-174.316,45.2892,-171.106
0.00144612,9.87817,51.2239,39.5372,-174.938,45.1903,-171.592
0.00132911,10.0371,51.2789,39.3108,-175.339,45.0604,-171.877
0.00141062,11.3668,51.1802,40.3572,-175.835,44.9093,-172.313
0.00136727,12.2828,51.1265,40.8934,-176.933,44.7853,-173.096
0.0013622,11.9935,51.1037,40.6416,-177.38,44.7874,-173.47
0.00125851,12.1981,51.0123,40.8176,-176.97,44.7856,-173.386
0.0013268,12.606,50.9217,40.9903,-177.715,44.6129,-173.859
0.00138247,12.5979,50.7857,41.0844,-177.825,44.5413,-174.018
0.0013112,12.9,50.6911,41.2721,-177.786,44.4918,-174.049
0.00138317,13.2192,50.5709,41.5269,-177.64,44.5294,-174.075
0.00130471,13.5633,50.6237,41.5838,-178.569,44.1842,-174.504
0.00134945,14.3614,50.7762,41.6521,-179.607,43.9832,-175.177
0.0012774,14.3803,50.7763,41.5876,179.633,43.8205,-175.653
0.00134659,13.845,50.697,41.571,-179.888,43.807,-175.445
0.00141933,12.9391,50.7237,40.8913,-178.711,43.8072,-174.932
0.00127608,12.6899,50.7735,40.9846,-178.023,43.6865,-174.555
0.00144683,12.4944,50.8105,40.6484,-178.159,43.5427,-174.703
0.00137625,12.4979,50.8039,40.6244,-178.366,43.3272,-174.821
0.00131928,12.241,50.8188,40.4795,-178.578,43.1881,-174.876
0.00129779,12.0263,50.8438,40.2895,-178.361,43.1332,-174.763
0.00126721,12.1738,50.7576,40.4764,-178.388,43.042,-174.728
0.00135352,12.1509,50.6523,40.4912,-178.271,42.9447,-174.431
0.00135875,12.0277,50.6554,39.9104,-178.608,42.8725,-174.578
0.00132051,11.7257,50.5495,39.4889,-179.012,42.8994,-174.805
0.00131046,11.8803,50.3435,39.8267,-178.791,42.9988,-174.664
0.00132004,11.8388,50.1144,39.8286,-178.775,43.1113,-174.659
0.00137602,11.7992,49.8805,39.7233,-178.697,43.2196,-174.627
0.0012997,11.8662,49.7468,39.5406,-178.957,43.2815,-174.733
0.00132077,12.0009,49.563,39.5656,-179.383,43.3263,-174.872
0.00134104,12.0381,49.3542,39.3905,-179.691,43.3739,-175.021
0.00138814,12.0795,49.1242,39.5864,-179.899,43.4358,-175.164
0.00129282,12.2103,48.8639,39.6931,-179.756,43.5792,-175.073
0.00128591,11.8586,48.6963,39.3014,-179.63,43.7755,-174.994
0.0013064,12.13,48.5231,39.3087,-179.908,43.7105,-175.118
0.0013128,12.3,48.2402,39.4047,179.523,43.7733,-175.451
0.00131634,12.5287,47.9817,39.6201,179.775,43.9374,-175.293
0.00136235,12.9362,47.6717,39.8753,179.239,43.9386,-175.72
0.00134244,12.9396,47.3881,40.0451,179.235,44.0438,-175.626
0.00133361,13.0505,47.2059,39.9153,179.295,44.1416,-175.735
0.00136097,13.5176,46.9515,40.2892,178.689,44.14,-176.1
0.00138482,13.2844,46.788,40.0424,178.706,44.2756,-176.181
0.00124077,13.4393,46.5419,40.0879,178.951,44.408,-176.082
0.00132161,13.4562,46.2994,40.1886,178.633,44.4925,-176.254
0.001311,13.3295,46.0437,40.3194,178.905,44.6788,-176.177
0.00133298,13.3831,45.8893,40.0766,178.804,44.8343,-176.123
0.00124367,13.2484,45.6769,39.8894,178.571,44.8676,-176.435
0.0012647,12.7522,45.4124,39.7316,178.8,45.1762,-176.311
0.001272,12.7536,45.2587,39.6666,179.129,45.2971,-176.273
0.0013338,12.6387,45.1068,39.1626,178.91,45.4955,-176.308
0.00122704,13.0183,44.8403,39.4753,178.891,45.5943,-176.211
0.00116333,13.2383,44.5751,39.6268,178.343,45.6581,-176.716
0.00131163,13.3137,44.3653,39.7056,178.19,45.6998,-176.839
0.00125041,13.081,44.1655,39.6436,178.415,45.8092,-176.6
0.00128501,13.2465,43.9788,39.7609,178.485,45.7915,-176.635
0.00129156,13.0018,44.0358,39.3387,178.23,45.783,-176.634
0.0012405,12.5727,43.9857,39.0123,178.418,45.6957,-176.589
0.0012692,12.663,43.8865,39.2029,178.784,45.6627,-176.435
0.00122176,12.2584,43.9207,38.9247,178.917,45.6052,-176.346
0.00118628,12.1782,43.9136,38.968,179.237,45.5522,-176.197
0.00124452,12.2374,43.8584,39.0739,179.123,45.4233,-176.297
0.00124981,12.1794,43.8329,39.2563,179.656,45.4004,-176.095
0.00123788,11.9293,43.9453,39.1114,179.921,45.2742,-175.907
0.00120788,12.0701,44.0614,39.24,179.972,45.1214,-175.994
0.0013258,12.1484,44.1567,39.4142,179.55,44.8662,-176.302
0.0011873,12.2682,44.3006,39.3622,179.493,44.7155,-176.318
0.00135978,11.9379,44.4193,39.4165,179.769,44.5202,-176.156
0.00134114,11.7589,44.6484,39.3662,-179.822,44.3279,-175.852
0.00132441,11.7314,44.8503,39.464,-179.793,44.0733,-175.749
0.00125104,11.9958,45.0816,39.576,-179.983,43.7309,-175.906
0.00126232,11.6281,45.3562,39.0584,-179.765,43.6339,-175.672
0.00139749,11.5225,45.623,39.1187,179.97,43.1455,-175.727
0.00122781,11.4338,45.9044,38.8563,-179.845,42.9151,-175.505
0.0012518,11.3997,46.1533,38.8571,-179.632,42.7023,-175.292
0.00128862,11.5387,46.2965,39.1329,-179.573,42.3892,-175.145
0.00130867,11.5735,46.5701,39.0759,-179.257,42.0457,-175.037
0.00126082,11.613,46.7734,39.3649,-179.262,41.7652,-174.92
0.00127482,11.7416,46.9428,39.7023,-178.746,41.531,-174.802
0.0012568,12.0587,47.09,40.0083,-178.67,41.2221,-174.716
0.00125276,12.3124,47.3443,40.0804,-178.634,40.8981,-174.771
0.00129697,12.6121,47.5372,40.3233,-178.381,40.6729,-174.803
0.00119827,13.0133,47.7448,40.6694,-178.56,40.3528,-175.045
0.00119412,13.6661,47.9228,41.1251,-178.947,39.9639,-175.405
0.00125197,13.9303,48.1383,41.5569,-178.821,39.7085,-175.432
0.00126401,14.413,48.3851,41.9106,-178.783,39.2964,-175.478
0.001274,15.0115,48.5926,42.5351,-179.65,38.6555,-175.951
0.00131571,15.1316,48.8322,43.0192,-178.973,38.438,-175.808
0.00130324,15.1886,49.2339,43.3355,-178.404,38.0538,-175.443
0.00126668,15.2688,49.6798,43.2726,-178.577,37.3661,-175.451
0.00121949,15.6232,50.1017,43.4535,-178.315,37.0053,-175.499
0.00126903,16.0675,50.3946,43.841,-178.686,36.4076,-175.61
0.00125789,16.4308,50.7745,44.0761,-178.605,35.928,-175.606
0.00113033,16.351,51.1886,43.8792,-178.96,35.3907,-175.822
0.00128293,16.4073,51.5317,44.0893,-178.848,35.0556,-175.775
0.00123361,16.9243,51.8555,44.3104,-178.864,34.6031,-175.861
0.00122515,17.7035,52.0808,44.9063,-179.462,34.1527,-176.293
0.00120226,17.8852,52.3208,45.2248,-179.281,33.756,-176.248
0.00116776,18.3812,52.4404,45.8434,-179.086,33.4577,-176.216
0.00113739,18.7491,52.583,46.1573,-179.332,33.0368,-176.416
0.00118104,18.5853,52.8637,45.8423,-179.22,32.6917,-176.403
0.00118086,18.6188,53.2074,45.7276,-179.476,32.3433,-176.589
0.00114621,18.8519,53.426,46.0434,-179.39,31.9795,-176.68
0.00115074,19.1609,53.5944,46.5121,-179.156,31.7148,-176.699
0.00125547,19.2733,53.7118,46.5368,-179.136,31.3512,-176.862
0.00112351,19.554,53.8881,46.5991,-179.277,31.001,-177.065
0.00105266,20.1885,54.0337,47.0383,-179.66,30.7271,-177.342
0.00115422,20.6505,54.1361,47.2939,-179.939,30.3187,-177.704
0.00113308,21.1172,54.1699,47.7692,-179.613,29.8619,-177.514
0.00109393,21.3988,54.338,48.0931,-179.737,29.5434,-177.672
0.00118269,21.653,54.4864,48.3597,-179.999,29.2386,-178.017
0.00115081,22.0526,54.7157,48.6948,-179.977,28.819,-177.966
0.00115632,21.845,54.8833,48.775,-179.939,28.4323,-178.035
0.00107473,21.8431,55.0745,49.1466,-179.714,28.0827,-178.092
0.00120606,22.6536,55.1626,49.9362,-179.779,27.7026,-178.225
0.00113596,23.2435,55.2146,50.5016,179.992,27.2186,-178.434
0.00116559,23.5592,55.2653,51.0192,179.785,26.8798,-178.583
0.00119316,23.8326,55.2258,51.5341,179.898,26.5789,-178.563
0.00111103,23.6336,55.3605,51.5102,-178.953,26.315,-178.032
0.00116101,23.8128,55.3901,51.7008,-178.676,26.07,-177.983
0.00115255,23.8581,55.2862,51.88,-178.54,25.8837,-177.997
0.00117124,23.9761,55.254,52.0511,-178.983,25.8844,-178.261
0.00114703,23.8296,55.2716,51.7351,-179.002,25.7915,-178.323
0.00118468,23.2873,55.311,51.196,-179.199,25.8264,-178.353
0.00112941,23.4356,55.1589,51.2738,-178.986,25.8993,-178.218
0.00126219,23.652,54.7941,51.3854,-179.344,25.9646,-178.388
0.00117193,23.2831,54.6047,51.1099,-179.2,26.2063,-178.274
0.00122713,23.2232,54.3988,50.8808,-179.205,26.3504,-178.228
0.00112537,23.4539,54.1231,50.9329,-179.466,26.5448,-178.336
0.00118093,23.6904,53.8314,50.9904,-179.498,26.883,-178.386
0.00118893,23.4616,53.6847,50.5922,-179.891,27.0957,-178.551
0.00117087,23.2296,53.3496,50.3819,-179.799,27.4682,-178.473
0.00114449,23.1619,53.0572,50.1742,-179.835,27.814,-178.457
0.00118215,22.5953,52.8202,49.4156,-179.948,28.1267,-178.49
0.00105792,22.5251,52.4472,49.1378,179.989,28.4839,-178.501
0.00117342,22.2353,52.2204,48.8467,-179.828,28.8844,-178.331
0.00107587,22.3201,51.8269,48.8085,-179.721,29.244,-178.219
0.00116433,22.0931,51.6127,48.4385,-179.916,29.558,-178.249
0.00112907,21.8768,51.4411,47.9656,-179.849,29.9328,-178.136
0.00114508,21.4715,51.3117,47.2888,179.675,30.2135,-178.267
0.00113089,21.2017,51.0706,47.0914,179.664,30.5379,-178.203
0.0010888,20.7442,50.8674,46.5498,179.758,30.8753,-178.016
0.00109969,20.4548,50.6743,46.1467,179.881,31.1819,-177.822
0.00112614,20.066,50.6566,45.4078,179.724,31.497,-177.79
0.00108753,19.8222,50.3698,45.1266,179.538,31.8374,-177.764
0.00119915,19.3413,50.1381,44.4092,179.716,32.3034,-177.621
0.00117832,18.6771,49.8558,43.4844,179.624,32.7233,-177.62
0.00115336,18.1936,49.6513,42.8843,179.586,33.114,-177.575
0.001266,17.8791,49.3827,42.1696,179.506,33.5498,-177.58
0.00114569,17.1933,49.1362,41.2795,179.44,34.0169,-177.581
0.00118751,16.8429,48.8339,40.8573,179.335,34.3024,-177.555
0.00112365,17.0232,48.589,40.7771,179.16,34.6554,-177.575
0.00105751,16.8809,48.5092,40.3703,178.901,34.889,-177.655
0.0010278,16.3391,48.5591,39.644,178.788,35.0198,-177.556
0.00107435,16.2932,48.5542,39.628,178.844,35.0824,-177.414
0.00102966,15.8783,48.6456,39.3521,179.015,35.1001,-177.205
0.00102367,15.4392,48.8778,38.9064,179.311,35.0611,-176.978
0.00100098,15.414,49.017,38.8649,179.442,34.9458,-176.77
0.00103813,15.0273,49.4207,38.4432,179.434,34.7129,-176.62
0.00106416,15.1047,49.5807,38.8103,179.895,34.6555,-176.44
0.00108249,14.8572,49.8153,38.6164,-179.712,34.4581,-176.151
0.00102568,14.9782,50.0557,38.6791,-179.795,34.2881,-176.289
0.00105912,15.3987,50.1727,39.0878,-179.917,34.0639,-176.262
0.00108301,15.2345,50.3638,38.9019,-179.736,33.9128,-176.187
0.00103859,15.4295,50.4486,39.3044,-179.556,33.7797,-176.229
0.000985603,15.7849,50.5243,39.8596,-179.418,33.6648,-176.283
0.00100814,16.0376,50.747,39.8758,-179.732,33.3745,-176.564
0.00102702,16.4735,51.1268,39.9732,-179.937,33.2129,-176.769
0.0010023,16.6562,51.5621,39.933,179.711,32.9408,-177.046
0.000978209,16.7795,51.828,40.1689,179.772,32.6772,-177.064
0.000991043,16.8232,52.2057,40.1132,179.9,32.3984,-177.068
0.000966302,17.1667,52.5922,40.4636,179.811,31.9999,-177.157
0.00095616,17.1652,53.0642,40.5022,179.967,31.6272,-177.071
0.000996947,17.0636,53.5937,40.2806,-179.999,31.1473,-177.1
0.00100327,17.2729,53.919,40.4296,179.901,30.6376,-177.096
0.00098773,17.5892,54.2331,40.7588,179.764,30.0285,-177.148
0.000975266,18.225,54.6061,41.3096,179.705,29.5639,-177.18
0.000941358,18.7604,54.9905,41.6944,179.661,29.0733,-177.203
0.00100327,18.9231,55.3477,42.0583,179.345,28.5487,-177.408
0.000997283,19.5436,55.7301,42.6559,179.368,28.0488,-177.427
0.00101906,19.9208,56.1895,42.9264,179.314,27.5539,-177.464
