MSE,ICP rX,ICP rY,ICP rZ,GT rX,GT rY,GT rZ
0.00430525,5.97943,-2.18961,-11.3798,-4.08396,48.9596,4.36269
0.0040442,6.70671,-2.33458,-11.635,-5.33602,49.5841,2.42415
0.0042771,6.77413,-2.64758,-11.6244,-5.82626,50.0843,1.97923
0.00537738,5.89998,-2.87486,-11.7241,-5.3564,50.5784,2.84903
0.00571515,5.08745,-3.14706,-12.1448,-4.70577,50.9348,3.84207
0.00468594,4.36177,-3.44422,-12.0849,-4.31288,51.2732,4.59598
0.0044925,4.14554,-3.79204,-12.1104,-4.47592,51.6059,4.56506
0.00444146,4.06297,-4.07527,-12.2349,-4.89996,51.9816,4.08389
0.00516082,3.38738,-4.33283,-12.013,-4.77022,52.2433,4.62227
0.00511112,2.65791,-4.57774,-11.8625,-4.55325,52.4458,5.11885
0.00569264,1.77881,-4.79597,-11.5263,-4.18717,52.6283,5.91115
0.00500612,1.17144,-5.04142,-11.2162,-3.98561,52.8307,6.49212
0.00486977,0.865862,-5.07032,-10.9872,-4.46719,53.0491,6.01773
0.00598437,-0.229477,-5.27701,-10.7501,-3.81662,53.2206,7.31297
0.00523338,-1.0505,-5.44645,-10.4073,-3.17886,53.3464,8.53952
0.0050527,-1.43228,-5.48955,-10.3702,-3.56997,53.5355,8.3089
0.00579568,-2.70967,-5.57395,-10.0339,-2.83626,53.6492,9.58534
0.00499311,-3.35275,-5.56925,-9.67218,-2.46722,53.7909,10.464
0.00487886,-3.50772,-5.56599,-9.35234,-2.97167,54.0313,10.04
0.00468408,-4.14775,-5.61575,-8.89951,-3.208,54.1562,10.1687
0.00468656,-4.27926,-5.59632,-8.48371,-3.5048,54.2869,10.1824
0.00472153,-4.50612,-5.51937,-8.08481,-4.04799,54.3956,9.94404
0.00485255,-5.06912,-5.3844,-7.64304,-4.3158,54.5482,10.0293
0.00468631,-5.07662,-5.16582,-7.3626,-4.6691,54.6761,10.0088
0.00445344,-5.2808,-5.06324,-7.08827,-4.9659,54.7446,9.88875
0.00466315,-5.49162,-4.92892,-6.81771,-5.07766,54.9058,9.90182
0.00492042,-5.82934,-4.66215,-6.66051,-4.57721,54.9674,10.6933
0.00458992,-5.97502,-4.48783,-6.65218,-4.53262,55.0697,10.7379
0.00464666,-5.8428,-4.28771,-6.54998,-4.25375,55.2019,10.9853
0.00449446,-5.72395,-4.13312,-6.54708,-4.19955,55.3404,10.9948
0.00452569,-5.32351,-3.81385,-6.64545,-4.37181,55.4696,10.6717
0.00484413,-4.65477,-3.51042,-6.65677,-4.5649,55.6095,10.2288
0.00488087,-4.20852,-3.20068,-6.72832,-4.57243,55.8015,9.92634
0.00463002,-4.1029,-2.89108,-6.83134,-4.14165,55.9594,10.3131
0.00463122,-3.93559,-2.46573,-7.08936,-3.24322,56.1166,11.1326
0.00474057,-3.06726,-2.22237,-7.10663,-3.65195,56.3471,10.4348
0.00447949,-2.68095,-1.9969,-7.19698,-3.38798,56.552,10.5234
0.00456623,-2.4387,-1.82669,-7.22856,-2.9363,56.7324,10.9588
0.00466394,-1.96355,-1.61269,-7.07092,-2.90359,56.9407,10.9659
0.00482856,-1.12548,-1.46928,-6.91864,-3.70107,57.2524,9.90216
0.00525861,-1.07778,-1.3513,-6.84486,-3.13648,57.4956,10.5157
0.00481784,-1.30493,-1.1252,-6.79118,-2.59475,57.594,11.3752
0.00474633,-0.664712,-0.882723,-6.81455,-2.49516,57.8791,11.1608
0.00469757,0.24822,-0.555037,-6.73416,-3.00927,58.055,10.3474
0.00470691,0.251836,-0.432281,-6.75454,-2.54747,58.1718,10.7995
0.00463916,-0.205106,-0.216578,-6.71143,-1.42891,58.2512,12.1556
0.00473429,0.214401,-0.00157114,-6.77339,-1.23667,58.4286,12.2163
0.00444791,0.817706,0.150083,-6.87862,-1.22202,58.6577,11.9823
0.00452094,1.087,0.241858,-7.00334,-0.692407,58.9344,12.3605
0.00516316,0.789015,0.530493,-7.3236,1.58036,59.1298,14.7174
0.00443313,0.967462,0.609721,-7.57949,3.08907,59.2352,16.2333
0.00452143,2.6467,0.736396,-7.87813,2.09248,59.6771,14.6216
0.00507541,3.93481,0.913226,-8.08984,1.09807,60.0448,12.9836
0.00487776,4.42331,0.88848,-8.39113,1.3398,60.3404,13.0117
0.00468693,4.51141,1.0544,-8.76276,2.75224,60.4568,14.3098
0.004622,4.65555,1.05141,-9.03971,3.87339,60.5804,15.3743
0.00459946,5.06527,1.10353,-9.30009,4.80224,60.8038,15.9867
0.0048171,6.16997,1.14073,-9.7274,4.47125,61.1929,15.0449
0.00463029,5.90965,1.1985,-10.0586,5.87484,61.3811,16.2681
0.00495421,5.38455,1.06533,-10.4492,8.79461,61.2614,19.4459
0.00470901,6.27403,1.03653,-10.8986,9.17205,61.6648,19.4285
0.00472964,7.24149,1.09003,-11.2989,8.88965,62.2098,18.6507
0.0044993,7.59917,0.974378,-11.5722,9.58647,62.6287,19.1734
0.00469059,7.82939,0.757169,-11.9632,10.6005,63.0248,19.9557
0.00476306,8.57719,0.67037,-12.3596,10.8072,63.5984,19.8133
0.00420528,8.94137,0.622972,-12.4858,11.7543,64.1258,20.5741
0.00458939,8.54764,0.390046,-12.9738,14.1036,64.3767,22.9168
0.00448992,9.06412,0.286067,-13.5157,15.1924,64.87,23.614
0.00464251,9.73613,0.139267,-14.2025,16.2455,65.4922,24.2478
0.00456611,9.59669,-0.0890396,-14.4943,18.5687,65.7399,26.4262
0.0050043,10.4672,-0.244679,-14.8948,19.8288,66.1833,27.2737
0.00468292,12.1807,-0.138137,-15.2776,18.8466,67.2198,25.5063
0.00471037,12.2942,-0.318009,-15.968,20.8732,67.4622,27.2061
0.00443555,12.383,-0.396686,-16.328,23.2271,67.5999,29.3415
0.00436395,12.3784,-0.600588,-16.6301,25.2732,67.8265,31.1345
0.00485247,11.8783,-0.776903,-16.8572,29.2067,67.2911,35.2316
0.00445291,13.2162,-0.705625,-17.2862,29.0359,68.1202,34.6899
0.00446239,15.3606,-0.287244,-17.7612,27.1247,69.3849,31.8833
0.00408341,15.9808,-0.251127,-18.2193,27.7145,69.9071,32.1315
0.00413194,16.4894,-0.156142,-18.4684,29.103,70.1527,33.3709
0.00401249,17.9761,0.17869,-18.8015,28.615,70.957,32.3111
0.00423004,18.8122,0.293876,-19.0681,28.9908,71.5248,32.3124
0.00410695,19.2493,0.365447,-19.4584,29.3834,71.8848,32.4737
0.00383414,20.2259,0.503295,-19.8229,29.7341,72.3545,32.4179
0.00387203,20.5557,0.639405,-20.2198,30.7652,72.6527,33.1709
0.00388973,20.8205,0.499063,-20.6724,33.2708,72.6224,35.481
0.00394871,21.2982,0.532201,-21.442,34.668,72.9737,36.523
0.00416711,21.1005,0.300677,-21.2383,37.7618,72.7592,39.4632
0.00404247,21.6718,0.408223,-21.6063,39.2685,72.9884,40.6098
0.00405576,22.7589,0.584082,-22.3188,39.6634,73.6751,40.4571
0.00687378,22.7364,1.24016,-21.0299,41.8975,73.6242,42.4342
0.00411986,23.0445,1.1912,-21.6613,43.8129,73.5534,44.1005
0.00398227,24.2118,1.39188,-22.1603,43.6192,74.278,43.375
0.00399326,24.6895,1.504,-22.4843,44.4562,74.5619,43.9279
0.00411097,24.9631,1.47663,-22.7017,45.6461,74.6616,44.8619
0.00391638,25.7122,1.67332,-23.1394,46.1029,75.141,44.9988
0.00395463,26.1684,1.78689,-23.5117,46.2289,75.7058,44.7916
0.00379981,26.1121,1.4871,-23.9225,47.5481,75.7049,46.0476
0.00357337,26.1114,1.28429,-24.1036,48.8825,75.6796,47.5539
0.00393006,26.1371,1.29767,-24.1061,48.9485,76.0019,47.645
0.00416543,26.0397,0.889773,-23.9606,48.7149,76.3523,47.5661
0.00333927,26.0436,0.537577,-23.8116,48.9793,76.6068,48.207
0.00421114,25.7894,-0.0494018,-23.6866,48.7649,76.817,48.3485
0.00445428,25.4169,-0.64652,-23.3678,48.9588,76.8623,49.0867
0.0040853,25.2873,-0.88346,-22.9326,47.8999,77.3269,48.2754
0.00439938,24.8675,-1.15573,-22.3219,46.71,77.7055,47.4933
0.00543633,23.9925,-1.50253,-21.3856,47.586,77.4041,49.0095
0.00439466,23.1954,-1.94056,-20.974,47.4026,77.3465,49.2938
0.00490819,22.5283,-2.18557,-19.9087,47.2258,77.2892,49.598
0.00443058,21.5817,-2.38799,-18.9235,47.4789,77.1294,50.3564
0.00450996,20.3694,-2.56558,-17.9443,47.9196,76.7265,51.3415
0.00405253,19.4908,-2.75432,-16.9828,47.4368,76.7473,51.4599
0.00353059,19.0397,-3.03988,-16.3745,46.1947,76.8292,50.6482
0.00453329,18.1556,-3.19897,-15.5097,44.8667,76.841,49.913
0.0127185,16.9168,-2.89839,-16.3882,44.6457,76.68,50.2397
0.00443891,16.0889,-2.98729,-15.8858,44.3655,76.5196,50.5048
0.00391492,15.8254,-2.99474,-15.3012,41.6659,77.0363,48.1092
0.00427825,15.1594,-3.01898,-14.9929,40.4846,77.0527,47.301
0.00466494,14.109,-3.19231,-13.9273,41.2574,76.5786,48.6613
0.00456479,13.5562,-3.25313,-13.1949,40.0959,76.6072,47.885
0.00446822,13.2646,-3.4165,-12.5333,38.3723,76.8971,46.4511
0.00435247,12.6464,-3.496,-11.7369,37.9844,76.8385,46.4877
0.00433109,12.1653,-3.4308,-11.129,36.9655,76.9578,45.8163
0.00434483,11.7082,-3.55172,-10.6795,36.179,76.9672,45.4059
0.00469115,11.2049,-3.57546,-10.1529,35.8347,76.9872,45.3733
0.00491502,10.8924,-3.58232,-9.6715,34.8974,77.0452,44.6647
0.00459564,10.9338,-3.49092,-9.26856,32.557,77.3842,42.5071
0.00445077,10.6274,-3.48683,-9.11456,32.3812,77.2862,42.4978
0.00475108,10.1073,-3.3991,-8.55587,31.8235,77.3355,42.2205
0.00468993,9.53289,-3.40015,-8.14458,32.2556,77.1679,42.9221
0.00461755,9.1779,-3.33639,-7.70003,30.6775,77.4246,41.5861
0.00535533,8.26188,-3.48753,-7.15305,32.1233,77.099,43.473
0.00534886,7.86549,-3.56991,-6.76694,31.8132,77.1869,43.491
0.00473378,7.50149,-3.5971,-6.32793,31.4414,77.3749,43.3436
0.00491602,6.78777,-3.65014,-5.87485,32.3253,77.1191,44.5324
0.00510428,6.19396,-3.71846,-5.38723,33.3873,76.8498,45.9542
0.00490465,6.02923,-3.75245,-4.96093,32.5399,77.2089,45.3775
0.00469029,5.51567,-3.89949,-4.65013,32.4376,77.3489,45.5545
0.00494556,4.73419,-4.09912,-4.33013,33.4451,77.2002,46.8792
0.00516004,4.01679,-4.26263,-4.22402,34.896,77.0434,48.6902
0.00480288,3.63113,-4.4636,-3.90784,34.495,77.1311,48.6806
0.00444849,3.27344,-4.63886,-3.68347,34.6328,77.2337,49.0673
0.00456951,2.6428,-4.7507,-3.33871,34.6443,77.2774,49.4038
0.00440205,2.6491,-4.81565,-3.09888,33.7398,77.5298,48.5588
0.00436911,3.2317,-4.86729,-3.07739,31.6884,78.0019,46.4536
0.00408412,3.23167,-4.91578,-2.99247,30.1559,78.1989,45.0168
0.00451456,2.75307,-4.84923,-2.86855,30.2654,78.0573,45.3047
0.00471225,2.69511,-4.80218,-2.68526,29.2977,78.1127,44.3554
0.00408945,3.04295,-4.77858,-2.53776,26.2764,78.4171,41.3229
0.00499361,2.94034,-4.6127,-2.28178,24.2622,78.5503,39.4251
0.00435122,2.92537,-4.4847,-2.01073,22.547,78.5122,37.8439
0.00445792,3.36465,-4.459,-1.67402,18.6078,78.6946,33.8212
0.00443432,3.7297,-4.44787,-1.45325,15.0408,78.6549,30.208
0.00471332,3.8415,-4.30011,-1.25845,12.9231,78.7085,28.0394
0.00443635,3.55539,-4.12332,-1.27464,12.9361,78.4512,28.1357
0.00479604,3.25662,-3.85486,-1.2188,12.6068,78.1568,27.8688
0.00478476,2.78662,-3.67866,-1.0638,12.901,77.9985,28.286
0.00486127,2.35348,-3.53807,-0.819394,13.2891,77.7722,28.8381
0.00445155,2.1758,-3.39625,-0.564419,11.2132,77.7391,26.9591
0.00466012,2.75606,-3.28939,-0.241004,8.16968,77.7792,23.8778
0.00486227,2.5879,-3.02447,0.0326949,7.00712,77.665,22.817
0.00502889,2.00461,-2.81148,0.543584,7.82906,77.2955,24.0893
0.00510485,2.23648,-2.68301,0.684215,4.94976,77.3094,21.1608
0.00490407,2.46808,-2.56325,1.02791,2.32521,77.1309,18.5604
0.00533249,2.32225,-2.38396,1.46694,0.917944,76.9123,17.3481
0.00471152,2.2148,-2.10151,1.67133,1.52603,76.569,18.0297
0.00515596,2.29444,-1.94524,1.90066,-0.404895,76.3827,16.1078
0.004806,2.68797,-1.72804,2.17775,-2.48014,76.1411,14.0109
0.00495412,2.90164,-1.58556,2.32208,-3.21302,75.8906,13.2883
0.0051428,2.58415,-1.29277,2.20457,-3.46225,75.6974,13.1332
0.00513966,2.47663,-1.0647,2.43369,-4.56782,75.6308,12.0987
0.00486655,2.4249,-0.951826,2.6936,-4.42333,75.3415,12.3168
0.00529053,2.25409,-0.823059,2.91487,-4.32003,75.1283,12.5548
0.00461921,2.34097,-0.685694,3.24099,-5.57698,74.8501,11.3965
0.00544464,1.99256,-0.587487,3.29853,-5.31089,74.6953,11.8441
0.00484782,1.8219,-0.435319,3.55077,-5.46135,74.4947,11.8926
0.00501276,2.42681,-0.487223,3.9044,-7.93916,74.3169,9.36485
0.00498726,2.54542,-0.407687,4.23868,-9.24157,74.0825,8.10457
0.00519151,1.99734,-0.305808,4.34411,-8.82313,73.9298,8.74609
0.00477138,2.27979,-0.266896,4.48235,-9.56076,73.7387,8.06032
0.00453509,2.30632,-0.259802,4.64854,-9.91452,73.5783,7.69868
0.0049807,1.98958,-0.217552,4.71035,-9.50692,73.5467,8.27143
0.00469889,1.68941,-0.115104,4.69244,-8.85422,73.3836,8.97159
0.00522629,1.48245,0.0691383,4.82748,-8.24229,73.3174,9.78534
0.00497857,1.8838,-0.0554581,4.94521,-9.32617,73.2113,8.65488
0.00479809,2.37281,-0.111183,5.1233,-10.9259,73.1501,7.0192
0.00477564,1.98569,0.0216829,5.18449,-11.0028,73.0691,7.06005
0.00474643,2.2646,0.0188476,5.10597,-11.2443,72.9836,6.83951
0.00480126,3.05435,-0.102199,5.22509,-13.542,72.8835,4.28173
0.00565054,2.65507,0.102414,5.09413,-12.4128,72.8419,5.48001
0.00525358,2.21234,0.191054,4.93264,-10.5704,72.8141,7.36389
0.00493609,2.84654,0.152363,4.85319,-11.7334,72.7336,5.94501
0.00502854,2.90684,0.191627,4.793,-11.6957,72.7074,5.77677
0.00479009,2.64425,0.30838,4.62354,-10.5712,72.7483,6.89085
0.00506609,2.84506,0.260999,4.49202,-10.0538,72.7166,7.28574
0.00444683,3.41063,0.165889,4.3926,-11.5588,72.6805,5.51911
0.00520211,3.29852,0.270636,4.36886,-10.6968,72.6519,6.31511
0.00469089,3.0551,0.448649,4.38103,-9.58004,72.6315,7.48635
0.00481849,3.3397,0.435575,4.61103,-11.4123,72.6222,5.53063
0.00475714,3.50227,0.392763,4.60948,-10.1369,72.5685,6.75106
0.00459631,3.51807,0.392836,4.5457,-10.1792,72.546,6.66515
0.00484847,3.42802,0.426243,4.54155,-9.58902,72.5437,7.2344
0.00465879,3.39234,0.499314,4.58843,-9.28066,72.5838,7.53575
0.00480313,3.48806,0.60962,4.51827,-9.30506,72.5477,7.44333
0.00470408,3.52138,0.677037,4.45042,-9.38413,72.5536,7.31458
0.00557397,3.26633,0.653735,4.40666,-8.17312,72.5617,8.59835
0.00472586,3.31644,0.786178,4.30117,-7.82068,72.5624,8.93875
0.00466664,3.45051,0.908667,4.39574,-8.2777,72.5363,8.3204
0.00492994,3.36166,1.05209,4.32662,-7.65814,72.5202,8.98078
0.00478601,3.42296,1.09822,4.26318,-7.2879,72.4264,9.3114
0.00482561,3.66795,1.11168,4.25732,-7.92374,72.4285,8.5521
0.00469334,3.6385,1.15439,4.22874,-7.45757,72.4078,9.00454
0.00476645,3.89813,1.11889,4.22632,-7.41357,72.3804,8.98634
0.00461825,3.92112,1.07011,4.19255,-7.81949,72.3872,8.46083
0.00448211,3.69989,1.15602,4.15695,-6.84934,72.4356,9.46303
0.00484318,3.80981,1.15544,4.10232,-6.56115,72.5048,9.72417
0.00451207,3.7654,1.17258,4.08087,-7.14954,72.5733,9.00572
0.00464597,3.55062,1.16415,4.08389,-5.39685,72.6418,10.9507
0.0045373,3.63402,1.10447,4.10631,-5.66238,72.6882,10.5852
0.00473713,3.70147,1.07173,4.1137,-6.50694,72.816,9.63791
0.00495617,3.46587,1.06257,4.14218,-5.43553,72.8002,10.7863
0.00480885,3.70984,0.990478,4.12459,-5.441,72.8428,10.6901
0.00435396,3.83502,0.982624,4.08368,-6.36886,72.9007,9.6061
0.00468434,3.53059,1.10642,4.1383,-5.60552,72.9401,10.3992
0.00499132,3.55666,1.11171,4.10534,-5.58398,72.9834,10.4017
0.00498303,3.91033,1.0843,4.03207,-5.9006,73.0073,10.0412
0.00492274,3.54914,1.10797,4.06702,-4.86891,73.0421,11.1797
0.00460749,3.35042,1.17238,3.9897,-4.65343,73.1057,11.4443
0.00449187,3.68192,1.0934,4.06549,-5.73662,73.1682,10.2783
0.00463616,3.70289,1.06517,4.08212,-5.01043,73.1946,11.0027
0.00480403,3.52356,0.9647,4.06858,-4.16443,73.2243,11.9425
0.0044683,3.53869,0.973303,4.07231,-4.2808,73.2055,11.8191
0.0043343,3.67357,0.936409,4.09421,-4.51406,73.2501,11.5447
0.00452171,3.62278,0.862665,4.09423,-4.11568,73.3209,11.965
0.00445142,3.64299,0.783855,4.00068,-6.00711,73.3979,9.98048
0.00446366,3.67066,0.838986,3.90639,-4.46791,73.4043,11.516
0.0043042,3.5704,0.773834,3.76519,-3.81894,73.464,12.1802
0.00454861,3.65324,0.712961,3.80748,-4.48702,73.5682,11.4575
0.00441782,3.72119,0.671094,3.83274,-4.19324,73.5558,11.7349
0.00457425,3.56329,0.603975,3.86852,-4.23297,73.6795,11.6741
0.00438576,3.45432,0.552482,3.78059,-4.05765,73.7061,11.8451
0.00438314,3.57387,0.47912,3.7453,-3.49688,73.6127,12.4064
0.00442161,3.50972,0.43828,3.74905,-3.89645,73.7938,11.9357
0.00473336,3.30761,0.45296,3.63519,-2.74912,73.7206,13.2388
0.00429543,3.30339,0.447405,3.71551,-2.35508,73.7653,13.6163
0.00452902,3.45913,0.421122,3.76042,-2.80767,73.8488,13.0873
0.00436099,3.32515,0.360669,3.70647,-1.53456,73.8353,14.5019
0.00443779,3.32104,0.31578,3.67722,-2.56373,73.9181,13.3798
0.00427419,3.55444,0.173195,3.71656,-3.84478,74.0091,12
0.00428107,3.33379,0.140291,3.74333,-2.54535,73.9983,13.3589
0.00462126,3.1876,0.113194,3.81086,-2.01736,73.9863,13.9024
0.00461328,3.55069,0.142135,3.81234,-2.82717,74.0401,12.9661
